"operadora","contrato","campo","formacion_productora","modalidad","vigencia","mes","tipo_prueba","fecha_inicio","fecha_fin","tipo_fluido","petroleo_bbl","gas_ksc","estado"
"Amerisur Exploracion Colombia","PUT 8","Bienparado","No Reporta","No Reporta","2025","6","Iniciales","2025-01-23T00:00:00.000","2025-02-01T00:00:00.000","No Reporta","0.00","0.00","Inactivo"
"Amerisur Exploracion Colombia","PUT 8","Bienparado","No Reporta","No Reporta","2025","6","Iniciales","2025-03-25T00:00:00.000","2025-04-03T00:00:00.000","Petróleo","715.54","0.00","Inactivo"
"Canacol Energy Colombia","VIM 21","Chibigui","No Reporta","No Reporta","2025","6","Iniciales","2025-03-26T00:00:00.000","2025-04-04T00:00:00.000","Gas","0.00","0.00","No Reporta"
"Captiva Resources LLC","SN 26","Pilón","No Reporta","No Reporta","2025","6","Iniciales","2025-06-11T00:00:00.000",,"Gas","0.00","0.00","Inactivo"
"CNEOG Sucursal Colombia","Esperanza","Palmer","No Reporta","No Reporta","2025","6","Iniciales","2024-11-23T00:00:00.000",,"Gas","0.00","2999.26","Inactivo"
"CNEOG Sucursal Colombia","Joropo","Kimbo","No Reporta","No Reporta","2025","6","Iniciales","2024-11-26T00:00:00.000","2025-01-18T00:00:00.000","Petróleo","1329.40","0.00","Activo"
"CNEOG Sucursal Colombia","VIM 21","Breva","No Reporta","No Reporta","2025","6","Iniciales","2024-03-31T00:00:00.000",,"Gas","0.00","8179.00","Inactivo"
"CNEOG Sucursal Colombia","VIM 21","Arandala","No Reporta","No Reporta","2025","6","Iniciales","2024-04-15T00:00:00.000","2024-05-09T00:00:00.000","Gas","0.00","9019.00","Activo"
"CNEOG Sucursal Colombia","VIM 21","Arandala","No Reporta","No Reporta","2025","6","Iniciales","2024-12-10T00:00:00.000",,"Gas","0.00","4213.60","Inactivo"
"Ecopetrol S.A.","Apiay","Pachaquiaro","No Reporta","No Reporta","2025","6","Iniciales","2024-08-01T00:00:00.000","2024-08-28T00:00:00.000","Petróleo","93.84","0.00","Inactivo"
"Ecopetrol S.A.","Uribante","Oripaya","No Reporta","No Reporta","2025","6","Iniciales","2024-01-10T00:00:00.000","2024-01-18T00:00:00.000","Gas","0.00","0.00","No Reporta"
"Ecopetrol S.A.","VMM 32","Bufalo","No Reporta","No Reporta","2025","6","Iniciales","2024-03-21T00:00:00.000",,"No Reporta","0.00","0.00","No Reporta"
"Frontera Energy","Cachicamo","Greta Oto","No Reporta","No Reporta","2025","6","Iniciales","2025-02-16T00:00:00.000","2025-02-25T00:00:00.000","No Reporta","0.00","0.00","No Reporta"
"Frontera Energy","Cachicamo","Greta Oto","No Reporta","No Reporta","2025","6","Iniciales","2025-01-16T00:00:00.000","2025-01-25T00:00:00.000","Petróleo","101.60","0.00","Activo"
"Geopark Colombia S.A.S.","LLA 123","Toritos","No Reporta","No Reporta","2025","6","Iniciales","2024-11-26T00:00:00.000","2025-03-10T00:00:00.000","No Reporta","0.00","0.00","No Reporta"
"Geopark Colombia S.A.S.","LLA 123","Toritos","No Reporta","No Reporta","2025","6","Iniciales","2024-06-10T00:00:00.000","2025-04-27T00:00:00.000","Petróleo y gas","2323.43","0.00","Activo"
"Geopark Colombia S.A.S.","LLA 123","Toritos","No Reporta","No Reporta","2025","6","Iniciales","2025-05-23T00:00:00.000","2025-06-26T00:00:00.000","Petróleo y gas","0.00","0.00","Inactivo"
"Geopark Colombia S.A.S.","LLA 123","Saltador","No Reporta","No Reporta","2025","6","Iniciales","2024-11-19T00:00:00.000","2024-11-28T00:00:00.000","No Reporta","0.00","0.00","No Reporta"
"Geopark Colombia S.A.S.","LLA 123","Saltador","No Reporta","No Reporta","2025","6","Iniciales","2024-10-18T00:00:00.000","2025-02-26T00:00:00.000","Petróleo y gas","1102.03","1.32","Activo"
"Geopark Colombia S.A.S.","LLA 87","Zorzal","No Reporta","No Reporta","2025","6","Iniciales","2025-01-12T00:00:00.000","2025-01-19T00:00:00.000","Petróleo y gas","406.78","57.10","Activo"
"Gran Tierra Energy","Chaza","Moqueta","No Reporta","No Reporta","2025","6","Iniciales","2025-04-25T00:00:00.000","2025-06-04T00:00:00.000","Gas","0.00","0.00","Inactivo"
"Green Power Sucursal Colombia","Joropo","Kimbo","No Reporta","No Reporta","2025","6","Iniciales","2025-01-28T00:00:00.000","2025-02-06T00:00:00.000","Petróleo","735.00","0.00","Activo"
"ONGC Videsh","CPO 5","Halcon","No Reporta","No Reporta","2025","6","Iniciales","2024-01-09T00:00:00.000","2024-01-30T00:00:00.000","Petróleo","873.00","0.00","Activo"
"ONGC Videsh","CPO 5","Halcon","No Reporta","No Reporta","2025","6","Iniciales","2024-09-03T00:00:00.000",,"Petróleo","51.60","0.00","Inactivo"
"ONGC Videsh","CPO 5","La Urraca","No Reporta","No Reporta","2025","6","Iniciales","2024-12-17T00:00:00.000","2024-12-30T00:00:00.000","Petróleo","49.59","0.00","Inactivo"
"Parex Resources","Arauca","Arauca","No Reporta","No Reporta","2025","6","Iniciales","2024-04-18T00:00:00.000","2024-05-02T00:00:00.000","Petróleo y gas","341.30","4615.43","No Reporta"
"Parex Resources","LLA 74","Barnett","No Reporta","No Reporta","2025","6","Iniciales","2025-05-03T00:00:00.000","2025-06-06T00:00:00.000","Petróleo","645.86","0.00","Activo"
"Parex Resources","LLA 74","Yaguarindí","No Reporta","No Reporta","2025","6","Iniciales","2025-05-20T00:00:00.000","2025-07-03T00:00:00.000","Petróleo","1387.00","0.00","Activo"
"Perenco Colombia Limited","Corocora","Campo exploratorio","No Reporta","No Reporta","2025","6","Iniciales","2024-04-01T00:00:00.000","2024-04-05T00:00:00.000","No Reporta","0.00","0.00","No Reporta"
"Petrobras Colombia","GUA OFF 0","Sirius","No Reporta","No Reporta","2025","6","Iniciales","2025-01-01T00:00:00.000","2025-01-10T00:00:00.000","Gas","0.00","33400.00","No Reporta"
"Petroleos Colombianos S.A.","Tapir","Alberta","No Reporta","No Reporta","2025","6","Iniciales","2025-01-01T00:00:00.000","2025-02-02T00:00:00.000","Petróleo","726.43","0.00","Activo"
"Petroleos Colombianos S.A.","Tapir","Alberta","No Reporta","No Reporta","2025","6","Iniciales","2024-12-22T00:00:00.000","2025-01-19T00:00:00.000","Petróleo","576.00","0.00","Cerrado"
"SierraCol Energy Arauca","Cosecha","Rex NE","No Reporta","No Reporta","2025","6","Iniciales","2024-01-17T00:00:00.000","2024-02-27T00:00:00.000","Petróleo y gas","3420.00","0.00","Activo"
"SierraCol Energy Arauca","Rondon","Caricare","No Reporta","No Reporta","2025","6","Iniciales","2024-12-21T00:00:00.000","2025-01-24T00:00:00.000","Petróleo y gas","283.36","8.78","Activo"
"Suelopetrol","Llanos 61","Progre3","No Reporta","No Reporta","2025","6","Iniciales","2024-03-27T00:00:00.000","2024-04-09T00:00:00.000","Petróleo","20.14","0.00","Activo"
"Suelopetrol","Llanos 61","Barque4","No Reporta","No Reporta","2025","6","Iniciales","2024-06-16T00:00:00.000","2024-06-23T00:00:00.000","Petróleo","29.71","0.00","Inactivo"
"Tecpetrol Colombia S.A.","CPO 13","Maute","No Reporta","No Reporta","2025","6","Iniciales","2024-07-27T00:00:00.000","2024-11-26T00:00:00.000","Petróleo","209.73","0.00","Inactivo"
"Vetra Exploracion y Produccion Colombia","LLA 78","Espiguero","No Reporta","No Reporta","2025","6","Iniciales","2025-02-04T00:00:00.000","2025-03-26T00:00:00.000","Petróleo","43.43","0.00","Activo"
"Canacol Energy Colombia","VIM 21","Aguas Vivas","Cienaga de Oro","Explotación","2025","6","Extensas","2024-07-08T00:00:00.000","2025-01-04T00:00:00.000","Gas","0.00","2091.00","Activo"
"Canacol Energy Colombia","VIM 21","Aguas Vivas","Cienaga de Oro","Explotación","2025","6","Extensas","2024-07-08T00:00:00.000","2025-01-04T00:00:00.000","Gas","0.00","0.00","Inactivo"
"Canacol Energy Colombia","VIM 21","Cornamusa","Cienaga de Oro","Explotación","2025","6","Extensas","2024-08-23T00:00:00.000","2025-02-22T00:00:00.000","Gas","0.00","0.00","Inactivo"
"Canacol Energy Colombia","VIM 21","Fresa","Cienaga de Oro","Explotación","2025","6","Extensas","2024-02-16T00:00:00.000","2024-07-10T00:00:00.000","Gas","0.00","63.29","Inactivo"
"Canacol Energy Colombia","VIM 21","Lulo","Cienaga de Oro","Explotación","2025","6","Extensas","2024-06-01T00:00:00.000","2024-11-30T00:00:00.000","Gas","0.00","217.00","Inactivo"
"Clean Energy Resources","SN 9","Magico","Cienaga de Oro","Evaluación","2025","6","Extensas","2025-03-13T00:00:00.000","2025-09-13T00:00:00.000","Gas","0.00","20197.00","Activo"
"CNEOG Sucursal Colombia","VIM 5","Saxofon","Cienaga de Oro / Porquero","Explotación","2025","6","Extensas","2024-04-13T00:00:00.000","2024-10-10T00:00:00.000","Gas","0.00","0.00","Inactivo"
"CNEOG Sucursal Colombia","VIM 33","Dividivi","Cicuco","Evaluación","2025","6","Extensas","2025-03-02T00:00:00.000","2025-09-01T00:00:00.000","Gas","0.00","1273.00","Activo"
"Ecopetrol S.A.","CPO 9","Lorito","San Fernando","Explotación","2025","6","Extensas","2025-02-05T00:00:00.000","2025-08-04T00:00:00.000","Petróleo y gas","1182.00","126.00","Activo"
"Ecopetrol S.A.","CPO 9","Tinamu","Guadalupe","Evaluación","2025","6","Extensas","2025-02-05T00:00:00.000","2025-08-04T00:00:00.000","Petróleo","0.00","0.00","Inactivo"
"Ecopetrol S.A.","CPO 9","Tinamu","Guadalupe K1","Evaluación","2025","6","Extensas","2025-02-05T00:00:00.000","2025-08-04T00:00:00.000","Petróleo y gas","454.00","21.00","Activo"
"Ecopetrol S.A.","Pijao Potrerillo","Dina Cretaceo","Honda","Evaluación","2025","6","Extensas","2025-08-01T00:00:00.000","2026-01-31T00:00:00.000","Petróleo y gas","16.00","2.70","Activo"
"Ecopetrol S.A.","Pijao Potrerillo","Loma larga","Honda","Evaluación","2025","6","Extensas","2025-02-12T00:00:00.000","2025-08-12T00:00:00.000","Gas","0.00","170.00","Activo"
"Ecopetrol S.A.","Pijao Potrerillo","Loma larga","Honda","Evaluación","2025","6","Extensas","2025-06-25T00:00:00.000","2025-12-24T00:00:00.000","Petróleo y gas","11.70","3.56","Activo"
"Geopark Colombia S.A.S.","LLA 123","Saltador","Barco","Evaluación","2025","6","Extensas","2025-02-12T00:00:00.000","2025-08-12T00:00:00.000","Petróleo","187.00","0.00","Activo"
"Geopark Colombia S.A.S.","LLA 123","Saltador","Barco","Evaluación","2025","6","Extensas","2025-04-29T00:00:00.000","2025-12-18T00:00:00.000","Petróleo y gas","1235.00","21.82","Activo"
"Geopark Colombia S.A.S.","LLA 123","Toritos","Barco","Evaluación","2025","6","Extensas","2025-02-15T00:00:00.000","2025-12-31T00:00:00.000","Petróleo y gas","1543.00","105.16","Activo"
"Geopark Colombia S.A.S.","Llanos 87","Zorzal","Barco","Evaluación","2025","6","Extensas","2025-01-16T00:00:00.000","2025-07-15T00:00:00.000","Petróleo y gas","235.00","28.00","Activo"
"Geopark Colombia S.A.S.","Llanos 87","Zorzal","Barco","Evaluación","2025","6","Extensas","2025-01-01T00:00:00.000","2025-06-30T00:00:00.000","Petróleo y gas","48.00","12.00","Inactivo"
"Geopark Colombia S.A.S.","LLA 123","Saltador","Barco","Evaluación","2025","6","Extensas","2024-12-17T00:00:00.000","2025-06-17T00:00:00.000","Petróleo y gas","495.00","1.87","Activo"
"Geopark Colombia S.A.S.","LLA 123","Toritos","Barco","Evaluación","2025","6","Extensas","2025-05-12T00:00:00.000","2025-11-12T00:00:00.000","Petróleo y gas","460.00","21.00","Activo"
"Geopark Colombia S.A.S.","LLA 123","Toritos","Barco","Evaluación","2025","6","Extensas","2025-07-09T00:00:00.000","2026-01-09T00:00:00.000","Petróleo y gas","816.00","42.30","Inactivo"
"Gran Tierra Energy","Alea 1848 A","Rose","Villeta Arena N","Evaluación","2025","6","Extensas","2024-05-30T00:00:00.000","2024-11-26T00:00:00.000","Petróleo y gas","0.00","0.00","Inactivo"
"Gran Tierra Energy","CPI Sur Oriente","Cohembi","Pepino","Explotación","2025","6","Extensas","2024-10-26T00:00:00.000","2025-04-24T00:00:00.000","Gas","0.00","0.09","Activo"
"Gran Tierra Energy","PUT 7","Alpha","Pepino","Explotación","2025","6","Extensas","2024-10-29T00:00:00.000","2025-01-31T00:00:00.000","Gas","0.00","0.12","Activo"
"Green Power Sucursal Colombia","Joropo","Kimbo","Mirador","Evaluación","2025","6","Extensas","2025-02-20T00:00:00.000","2025-08-19T00:00:00.000","Petróleo","1442.00","0.00","Activo"
"MKMS Enerji Sucursal Colombia","Maria Conchita","Istanbul","Jimol Inferior","Evaluación","2025","6","Extensas","2025-06-01T00:00:00.000","2025-11-21T00:00:00.000","Gas y condensado","7.67","8758.00","Activo"
"ONGC Videsh","CPO 5","Halcón","Guadalupe","Evaluación","2025","6","Extensas","2025-01-28T00:00:00.000","2025-07-27T00:00:00.000","Petróleo","529.00","0.00","Activo"
"ONGC Videsh","CPO 5","Halcón","Guadalupe","Evaluación","2025","6","Extensas","2024-07-29T00:00:00.000","2025-01-25T00:00:00.000","Petróleo","0.00","0.00","Inactivo"
"ONGC Videsh","CPO 5","La Urraca","Une","Evaluación","2025","6","Extensas","2025-01-13T00:00:00.000","2025-02-14T00:00:00.000","Petróleo","0.00","0.00","Inactivo"
"Parex Resources","Arauca","Arauca","Gacheta","Explotación","2025","6","Extensas","2024-05-03T00:00:00.000","2024-10-30T00:00:00.000","Petróleo y gas","255.00","2492.00","Activo"
"Parex Resources","LLA 74","Barnett","Mirador","Evaluación","2025","6","Extensas","2025-06-17T00:00:00.000","2025-12-17T00:00:00.000","Petróleo","635.00","0.00","Activo"
"Parex Resources","LLA 74","Yaguarundi","Lower Mirador","Evaluación","2025","6","Extensas","2025-06-19T00:00:00.000","2025-12-19T00:00:00.000","Petróleo","1442.00","0.00","Activo"
"Parex Resources","LLA 81","Capybara","Carbonera","Evaluación","2025","6","Extensas","2024-12-11T00:00:00.000","2025-03-11T00:00:00.000","Petróleo y gas","0.00","0.00","Inactivo"
"Petroleos Colombianos S.A.","Tapir","Alberta","Guadalupe","Evaluación","2025","6","Extensas","2025-02-16T00:00:00.000","2025-08-15T00:00:00.000","Petróleo","193.00","0.00","Activo"
"Petroleos Colombianos S.A.","Tapir","Alberta","Ubaque","Evaluación","2025","6","Extensas","2025-02-23T00:00:00.000","2025-08-15T00:00:00.000","Petróleo","88.00","0.00","Activo"
"Petrosantander","Carare las Monas","Corazon","Lisama","Evaluación","2025","6","Extensas","2025-03-06T00:00:00.000","2025-09-05T00:00:00.000","Petróleo y gas","37.00","198.00","Activo"
"SierraCol Energy","Chipirón","Bayonero","Upper Carbonera","Explotación","2025","6","Extensas","2024-08-01T00:00:00.000","2025-01-31T00:00:00.000","Petróleo y gas","195.00","3.80","Activo"
"SierraCol Energy","Cosecha","REX NE","Carbonera Inferior","Evaluación","2025","6","Extensas","2024-08-28T00:00:00.000","2025-02-28T00:00:00.000","Petróleo y gas","3042.00","105.00","Activo"
"SierraCol Energy","Cosecha","Terecay","K2A","Evaluación","2025","6","Extensas","2024-05-24T00:00:00.000","2024-08-24T00:00:00.000","Petróleo y gas","125.00","15.00","Activo"
"SierraCol Energy","Rondon","Caricare","Carbonera superior","Evaluación","2025","6","Extensas","2025-01-25T00:00:00.000","2025-07-25T00:00:00.000","Petróleo y gas","43.00","3.24","Activo"
"Suelopetrol","Llanos 61","Progre3","Carbonera C5B","Evaluación","2025","6","Extensas","2025-03-23T00:00:00.000","2025-09-23T00:00:00.000","Petróleo","54.00","0.00","Activo"
"Tecpetrol Colombia","CPO 13","Maute","Arenas Basales","Evaluación","2025","6","Extensas","2024-11-23T00:00:00.000","2025-11-23T00:00:00.000","Petróleo","0.00","0.00","Inactivo"
"Vetra Exploracion y Produccion Colombia","LLA 78","Espiguero","Carbonera C7","Evaluación","2025","6","Extensas","2025-03-29T00:00:00.000","2025-08-16T00:00:00.000","Petróleo","142.00","0.00","Activo"
"Amerisur Exploracion Colombia","PUT 8","Bienparado","No Reporta","No Reporta","2025","7","Iniciales","2025-01-23T00:00:00.000","2025-02-01T00:00:00.000","No Reporta","0.00","0.00","Inactivo"
"Amerisur Exploracion Colombia","PUT 8","Bienparado","No Reporta","No Reporta","2025","7","Iniciales","2025-03-25T00:00:00.000","2025-04-03T00:00:00.000","Petróleo","715.54","0.00","Inactivo"
"Canacol Energy Colombia","VIM 44","Borbón","No Reporta","No Reporta","2025","7","Iniciales","2025-07-28T00:00:00.000","2025-08-06T00:00:00.000","Gas","0.00","0.00","Activo"
"Canacol Energy Colombia","VIM 5","Zamia","No Reporta","No Reporta","2025","7","Iniciales","2025-07-25T00:00:00.000","2025-08-02T00:00:00.000","Gas","0.00","0.00","Activo"
"Canacol Energy Colombia","VIM 21","Chibigui","No Reporta","No Reporta","2025","7","Iniciales","2025-03-26T00:00:00.000","2025-04-04T00:00:00.000","Gas","0.00","0.00","No Reporta"
"Captiva Resources LLC","SN 26","Pilón","No Reporta","No Reporta","2025","7","Iniciales","2025-06-11T00:00:00.000",,"Gas","0.00","0.00","Inactivo"
"CNEOG Sucursal Colombia","Esperanza","Palmer","No Reporta","No Reporta","2025","7","Iniciales","2024-11-23T00:00:00.000",,"Gas","0.00","2999.26","Inactivo"
"CNEOG Sucursal Colombia","Joropo","Kimbo","No Reporta","No Reporta","2025","7","Iniciales","2024-11-26T00:00:00.000","2025-01-18T00:00:00.000","Petróleo","1329.40","0.00","Activo"
"CNEOG Sucursal Colombia","VIM 21","Arandala","No Reporta","No Reporta","2025","7","Iniciales","2024-04-15T00:00:00.000","2024-05-09T00:00:00.000","Gas","0.00","9019.00","Activo"
"CNEOG Sucursal Colombia","VIM 21","Arandala","No Reporta","No Reporta","2025","7","Iniciales","2024-12-10T00:00:00.000",,"Gas","0.00","4213.60","Inactivo"
"CNEOG Sucursal Colombia","VIM 21","Arandala","No Reporta","No Reporta","2025","7","Iniciales","2024-04-22T00:00:00.000","2024-05-09T00:00:00.000","Gas","0.00","9019.00","Activo"
"CNEOG Sucursal Colombia","VIM 21","Breva","No Reporta","No Reporta","2025","7","Iniciales","2024-03-21T00:00:00.000",,"Gas","0.00","8179.00","Inactivo"
"Ecopetrol S.A.","Apiay","Pachaquiaro","No Reporta","No Reporta","2025","7","Iniciales","2024-08-01T00:00:00.000","2024-08-28T00:00:00.000","Petróleo","93.84","0.00","Inactivo"
"Ecopetrol S.A.","Uribante","Oripaya","No Reporta","No Reporta","2025","7","Iniciales","2024-01-10T00:00:00.000","2024-01-18T00:00:00.000","Gas","0.00","0.00","No Reporta"
"Ecopetrol S.A.","VMM 32","Bufalo","No Reporta","No Reporta","2025","7","Iniciales","2024-03-21T00:00:00.000",,"No Reporta","0.00","0.00","No Reporta"
"Frontera Energy","Cachicamo","Greta Oto","No Reporta","No Reporta","2025","7","Iniciales","2025-02-16T00:00:00.000","2025-02-25T00:00:00.000","No Reporta","0.00","0.00","No Reporta"
"Frontera Energy","Cachicamo","Greta Oto","No Reporta","No Reporta","2025","7","Iniciales","2025-01-16T00:00:00.000","2025-01-25T00:00:00.000","Petróleo","101.60","0.00","Activo"
"Geopark Colombia S.A.S.","LLA 123","Saltador","No Reporta","No Reporta","2025","7","Iniciales","2024-11-19T00:00:00.000","2024-11-28T00:00:00.000","No Reporta","0.00","0.00","No Reporta"
"Geopark Colombia S.A.S.","LLA 123","Saltador","No Reporta","No Reporta","2025","7","Iniciales","2024-10-08T00:00:00.000","2025-02-26T00:00:00.000","Petróleo y gas","1102.03","1.32","Activo"
"Geopark Colombia S.A.S.","LLA 123","Toritos","No Reporta","No Reporta","2025","7","Iniciales","2024-11-26T00:00:00.000","2025-03-10T00:00:00.000","No Reporta","0.00","0.00","No Reporta"
"Geopark Colombia S.A.S.","LLA 123","Toritos","No Reporta","No Reporta","2025","7","Iniciales","2024-06-10T00:00:00.000","2025-06-26T00:00:00.000","Petróleo y gas","3172.43","55.35","Activo"
"Geopark Colombia S.A.S.","LLA 87","Zorzal","No Reporta","No Reporta","2025","7","Iniciales","2025-01-12T00:00:00.000","2025-01-19T00:00:00.000","Petróleo y gas","406.78","57.10","Activo"
"Gran Tierra Energy","Chaza","Moqueta","No Reporta","No Reporta","2025","7","Iniciales","2025-04-25T00:00:00.000","2025-06-07T00:00:00.000","Gas","0.00","0.00","Inactivo"
"Green Power Sucursal Colombia","Joropo","Kimbo","No Reporta","No Reporta","2025","7","Iniciales","2025-01-28T00:00:00.000","2025-02-06T00:00:00.000","Petróleo","735.00","0.00","Activo"
"ONGC Videsh","CPO 5","Halcon","No Reporta","No Reporta","2025","7","Iniciales","2024-01-09T00:00:00.000","2024-01-30T00:00:00.000","Petróleo","873.00","0.00","Activo"
"ONGC Videsh","CPO 5","Halcon","No Reporta","No Reporta","2025","7","Iniciales","2024-01-09T00:00:00.000","2024-01-30T00:00:00.000","Petróleo","873.00","0.00","Activo"
"ONGC Videsh","CPO 5","La Urraca","No Reporta","No Reporta","2025","7","Iniciales","2024-12-17T00:00:00.000","2024-12-30T00:00:00.000","Petróleo","49.59","0.00","Inactivo"
"Parex Resources","Arauca","Arauca","No Reporta","No Reporta","2025","7","Iniciales","2024-04-18T00:00:00.000","2024-05-02T00:00:00.000","Petróleo y gas","341.30","4615.43","No Reporta"
"Parex Resources","LLA 74","Barnett","No Reporta","No Reporta","2025","7","Iniciales","2025-04-23T00:00:00.000","2025-06-06T00:00:00.000","Petróleo","645.86","0.00","Activo"
"Parex Resources","LLA 74","Yaguarindí","No Reporta","No Reporta","2025","7","Iniciales","2025-05-20T00:00:00.000","2025-07-23T00:00:00.000","Petróleo","2874.00","0.00","Activo"
"Perenco Colombia Limited","Corocora","Campo exploratorio","No Reporta","No Reporta","2025","7","Iniciales","2024-04-01T00:00:00.000","2024-04-05T00:00:00.000","No Reporta","0.00","0.00","No Reporta"
"Petrobras Colombia","GUA OFF 0","Sirius","No Reporta","No Reporta","2025","7","Iniciales","2025-01-01T00:00:00.000","2025-01-10T00:00:00.000","Gas","0.00","33400.00","No Reporta"
"Petroleos Colombianos S.A.","Tapir","Alberta","No Reporta","No Reporta","2025","7","Iniciales","2025-01-01T00:00:00.000","2025-02-02T00:00:00.000","Petróleo","726.43","0.00","Activo"
"Petroleos Colombianos S.A.","Tapir","Alberta","No Reporta","No Reporta","2025","7","Iniciales","2024-12-22T00:00:00.000","2025-01-19T00:00:00.000","Petróleo","576.00","0.00","Cerrado"
"SierraCol Energy Arauca","Cosecha","Rex NE","No Reporta","No Reporta","2025","7","Iniciales","2024-01-17T00:00:00.000","2024-02-27T00:00:00.000","Petróleo y gas","3420.00","0.00","Activo"
"SierraCol Energy Arauca","Rondon","Caricare","No Reporta","No Reporta","2025","7","Iniciales","2024-12-21T00:00:00.000","2025-01-24T00:00:00.000","Petróleo y gas","283.36","8.78","Activo"
"Suelopetrol","Llanos 61","Barque4","No Reporta","No Reporta","2025","7","Iniciales","2024-06-26T00:00:00.000","2024-06-23T00:00:00.000","Petróleo","29.71","0.00","Inactivo"
"Suelopetrol","Llanos 61","Progre3","No Reporta","No Reporta","2025","7","Iniciales","2024-03-27T00:00:00.000","2024-04-09T00:00:00.000","Petróleo","20.14","0.00","Activo"
"Tecpetrol Colombia S.A.","CPO 13","Maute","No Reporta","No Reporta","2025","7","Iniciales","2024-07-27T00:00:00.000","2024-11-26T00:00:00.000","Petróleo","209.73","0.00","Inactivo"
"Vetra Exploracion y Produccion Colombia","LLA 78","Espiguero","No Reporta","No Reporta","2025","7","Iniciales","2025-02-04T00:00:00.000","2025-03-26T00:00:00.000","Petróleo","43.43","0.00","Activo"
"Canacol Energy Colombia","VIM 21","Aguas Vivas","Cienaga de Oro","Explotación","2025","7","Extensas","2024-07-08T00:00:00.000","2025-01-04T00:00:00.000","Gas","0.00","2091.00","Activo"
"Canacol Energy Colombia","VIM 21","Aguas Vivas","Cienaga de Oro","Explotación","2025","7","Extensas","2024-07-08T00:00:00.000","2025-01-04T00:00:00.000","Gas","0.00","0.00","Inactivo"
"Canacol Energy Colombia","VIM 21","Cornamusa","Cienaga de Oro","Explotación","2025","7","Extensas","2024-08-23T00:00:00.000","2025-02-22T00:00:00.000","Gas","0.00","0.00","Inactivo"
"Canacol Energy Colombia","VIM 21","Fresa","Cienaga de Oro","Explotación","2025","7","Extensas","2024-02-16T00:00:00.000","2024-07-10T00:00:00.000","Gas","0.00","63.29","Inactivo"
"Canacol Energy Colombia","VIM 21","Lulo","Cienaga de Oro","Explotación","2025","7","Extensas","2024-06-01T00:00:00.000","2024-11-30T00:00:00.000","Gas","0.00","217.00","Inactivo"
"Clean Energy Resources","SN 9","Magico","Cienaga de Oro","Evaluación","2025","7","Extensas","2025-03-13T00:00:00.000","2025-09-13T00:00:00.000","Gas","0.00","20197.00","Activo"
"CNEOG Sucursal Colombia","VIM 5","Saxofon","Cienaga de Oro / Porquero","Explotación","2025","7","Extensas","2024-04-13T00:00:00.000","2024-10-10T00:00:00.000","Gas","0.00","0.00","Inactivo"
"CNEOG Sucursal Colombia","VIM 33","Dividivi","Cicuco","Evaluación","2025","7","Extensas","2025-03-02T00:00:00.000","2025-09-01T00:00:00.000","Gas","0.00","1273.00","Activo"
"Ecopetrol S.A.","CPO 9","Lorito","San Fernando","Explotación","2025","7","Extensas","2025-02-05T00:00:00.000","2025-08-04T00:00:00.000","Petróleo y gas","1182.00","126.00","Activo"
"Ecopetrol S.A.","CPO 9","Tinamu","Guadalupe","Evaluación","2025","7","Extensas","2025-02-05T00:00:00.000","2025-08-04T00:00:00.000","Petróleo","0.00","0.00","Inactivo"
"Ecopetrol S.A.","CPO 9","Tinamu","Guadalupe K1","Evaluación","2025","7","Extensas","2025-02-05T00:00:00.000","2025-08-04T00:00:00.000","Petróleo y gas","454.00","21.00","Activo"
"Ecopetrol S.A.","Pijao Potrerillo","Dina Cretaceo","Honda","Evaluación","2025","7","Extensas","2025-08-01T00:00:00.000","2026-01-31T00:00:00.000","Petróleo y gas","16.00","2.70","Activo"
"Ecopetrol S.A.","Pijao Potrerillo","Loma larga","Honda","Evaluación","2025","7","Extensas","2025-02-12T00:00:00.000","2025-08-12T00:00:00.000","Gas","0.00","170.00","Activo"
"Ecopetrol S.A.","Pijao Potrerillo","Loma larga","Honda","Evaluación","2025","7","Extensas","2025-06-25T00:00:00.000","2025-12-24T00:00:00.000","Petróleo y gas","11.70","3.56","Activo"
"Geopark Colombia S.A.S.","LLA 123","Saltador","Barco","Evaluación","2025","7","Extensas","2025-02-12T00:00:00.000","2025-08-12T00:00:00.000","Petróleo","187.00","0.00","Activo"
"Geopark Colombia S.A.S.","LLA 123","Saltador","Barco","Evaluación","2025","7","Extensas","2025-04-29T00:00:00.000","2025-12-18T00:00:00.000","Petróleo y gas","1235.00","21.82","Activo"
"Geopark Colombia S.A.S.","LLA 123","Toritos","Barco","Evaluación","2025","7","Extensas","2025-02-15T00:00:00.000","2025-12-31T00:00:00.000","Petróleo y gas","1543.00","105.16","Activo"
"Geopark Colombia S.A.S.","Llanos 87","Zorzal","Barco","Evaluación","2025","7","Extensas","2025-01-16T00:00:00.000","2025-07-15T00:00:00.000","Petróleo y gas","235.00","28.00","Activo"
"Geopark Colombia S.A.S.","Llanos 87","Zorzal","Barco","Evaluación","2025","7","Extensas","2025-01-01T00:00:00.000","2025-06-30T00:00:00.000","Petróleo y gas","48.00","12.00","Inactivo"
"Geopark Colombia S.A.S.","LLA 123","Saltador","Barco","Evaluación","2025","7","Extensas","2024-12-17T00:00:00.000","2025-06-17T00:00:00.000","Petróleo y gas","495.00","1.87","Activo"
